Ticker,Gross Margin (TTM),Operating Margin (TTM),Pretax Margin (TTM),Net Margin (TTM)
IPGP,48.92608367,22.12644181,18.89392894,13.71037616
LUMO,,-4704.48717949,-4591.55982906,-4592.84188034
TSEM,18.62233697,7.0380666,7.38424722,7.30572509
PCG,8.71621227,8.71621227,-64.46377488,-44.61439664
AMED,40.23597475,9.19610172,8.71380264,6.48552157
AKAM,61.81968795,19.62910088,18.40191705,16.52032733
EVLO,,,,
LNTH,50.32893127,14.87345143,8.24185157,9.11708226
IART,61.70858821,16.10087792,3.96057611,3.30801413
APM,,,,
QURE,,-1663.78244747,-1705.82337591,-1705.82337591
BPMX,,,,
AMKR,16.02504534,5.7535193,3.94334571,2.98293709
NCBS,,39.9708265,37.22018181,28.46552577
ATHE,,,,
FTCH,33.91209133,-36.42404732,-38.55736864,-39.77230992
QTNT,45.73936781,-250.78946552,-324.4315538,-324.59285914
TGC,13.49514563,-10.99029126,-7.26213592,-6.93203883
SNES,-259.44055944,-7193.70629371,-7005.59440559,-7005.59440559
UAA,46.62502051,4.06372068,3.9982524,1.75558267
GME,29.53139499,0.14382926,-6.60068048,-7.18218373
HYRE,,,,-77.54318662
SRG,-9.89995361,-88.88842626,-53.77463984,-35.32970105
ACIA,47.49291422,3.96007429,4.65735382,7.06727241
M,37.24832215,4.57954994,2.87406238,2.22660876
AMRS,50.06194406,-79.75641891,-158.71969166,-157.10259116
EBS,56.62748644,11.4556962,7.00723327,4.93670886
EVH,16.09637717,-10.90629183,-38.64869687,-35.67781962
SLNO,,,,
LMFA,79.10974247,-48.76001344,-48.32813411,-48.32813411
ROKU,43.86701992,-5.41747385,-5.39621462,-5.3092289
LFAC,,,,
GBR,-4.91525424,-86.10169492,-398.6440678,-398.6440678
OCX,,,,
TALO,32.82852892,24.50518531,2.43504883,6.33114853
MDLA,63.88378254,-28.56357508,-27.81084812,-27.94318479
DOMO,60.67475994,-66.476542,-72.03321895,-72.46806425
JCP,32.32739321,0.22387391,-2.37306349,-2.39992836
HTGM,53.59600098,-98.73055394,-100.47072239,-100.48831778
PROS,,9.66972492,6.57731203,5.19214023
GOOS,57.64380736,22.74205862,19.96714739,16.27678863
UEPS,28.08874341,-27.00163666,-86.61938534,-85.57010366
FRSX,,,,
REED,23.28799527,-44.0626848,-47.64044944,-47.64044944
AXE,19.67984082,4.2891381,3.31690332,2.97209912
CYCC,,,,
SIEN,60.55866856,-106.05144625,-127.58097468,-127.62159643
GMAB,,32.56673082,46.52124729,42.03000352
FSLY,55.04285101,-23.22036097,-25.47016392,-25.71559697
VPG,39.30757366,11.05233873,9.31123617,7.81383162
SIC,26.00578129,3.20987573,1.3812123,1.13526994
GDEN,28.59083017,5.38909606,-4.25524702,-4.06252247
WF,,,8.63029788,5.99633819
LOV,35.07932104,-0.33658569,-3.96254793,-6.74831027
NAVB,79.90266327,-1482.32026205,-1454.97823815,-1455.06996493
ZG,45.17483175,-8.9992588,-11.28827561,-11.13303488
OPCH,22.98726753,1.61703957,-4.58734298,-4.86506023
SLAB,59.78122008,7.38901611,5.92785659,2.3001502
HZN,13.58921575,-6.55953251,-14.80974832,-13.54671625
BWEN,7.71013354,-1.31578947,-2.55190214,-2.57322411
AXNX,53.03907381,-583.20549928,-578.39363242,-578.40086831
ULTA,39.20308654,12.44038308,12.24846811,9.54228861
AMAG,67.0547638,-40.01824545,-142.3330984,-142.31906344
SMTS,40.83949952,17.64413648,,4.91966334
YMAB,,,,
BILI,18.25534111,-22.06559682,-18.66864892,-18.98161327
UXIN,65.14998699,-36.5357906,-40.75093828,-40.22531632
JAGX,28.6781972,-432.87331248,-771.20234676,-771.37287644
UUUU,-139.94121888,-585.53317788,-647.26307911,-645.30114458
SPCE.U,-352.36294896,-5310.83440454,-12827.03137996,-12815.50018904
APVO,38.5424377,-131.37182334,-137.85467555,-137.85467555
NEO,45.7136218,3.43859306,0.89156862,1.95827116
BZH,7.27843031,-4.25271559,-5.58330556,-3.99043881
XONE,32.44049854,-28.51753135,-29.09752984,-28.3335836
UHAL,14.75429933,14.12247368,10.56039661,8.25447639
SIF,5.81869611,-8.20749122,-7.15999818,-6.90268717
HSON,50.20603264,-3.34243801,-2.89152087,-2.96451529
BDL,20.74902096,5.77950339,5.21429949,2.85033837
FLEX,5.80920092,2.34926119,0.31025384,-0.10032261
TSG,55.23980194,13.61494224,2.443391,2.48129489
IRMD,77.11107115,22.45079665,23.47868187,25.00434547
RLMD,,,,
HCACU,,,,
YTEN,,-1066.50124069,-1638.95781638,-1607.44416873
EEFT,24.98584602,17.27909694,15.77417477,12.60855479
BILL,,,,
SMHI,7.65853702,-20.99222692,-36.93774402,-37.11023159
JFIN,,,,
SPAQ,,,,
FIVE,33.51800209,11.76587807,11.99790982,9.47924169
EIGI,55.11229001,13.27772578,0.49691092,-1.1090671
AP,13.32934577,-0.15204672,-2.10276851,-2.99092243
TBI,24.84862454,2.741539,2.95696644,2.6626798
AGRO,16.38045613,-0.55952258,2.54308781,-0.09433531
WBAI,-40.93261035,-728.51989301,-1429.10114355,-1437.00892387
MODN,52.9637624,-9.93386188,-11.86058417,-12.15184094
TACO,14.87529998,6.32165645,-22.20796918,-23.05970746
RENN,4.65301991,-18.02299168,-9.67718679,-9.98675671
GOGO,30.62199812,4.39426319,-17.34994484,-17.47031922
MTRX,10.11825011,3.23768449,0.55077331,-0.00791869
USAU,,,,
ADSW,17.5897973,5.91460785,-1.66348346,-0.40662929
CATS,41.84926628,-57.03091608,-73.10728024,-73.10728024
JAKK,26.06719463,-0.31153481,-8.93127693,-9.27889297
PLSE,,,,
LNDC,13.27271124,-0.72824506,-1.99669704,-1.71082482
FPAC,,,,
AVAV,42.97022215,11.25083202,11.90520089,9.28116299
ICHR,11.81453425,2.41238844,0.68858654,1.72815087
RTW,33.964135,-4.99860941,-7.38727191,-7.45148067
AIRI,15.0729676,0.85574572,-12.09695905,-12.14089242
RUBY,,,,
AJRD,14.80696442,12.10698965,9.68458239,6.98460762
LYFT,22.21747475,-74.73755241,-71.90026991,-71.9654255
ATNX,31.22622964,-117.88321528,-123.0921969,-122.24658942
EFOI,15.53719008,-53.19952774,-57.95356159,-58.03227076
OTIC,-147.75,-7467.83333333,-7445.83333333,-7445.83333333
NTCT,66.25718268,4.02876527,1.81042062,1.01630025
ROG,34.27559949,12.66192416,6.13697593,5.26785118
FOR,13.87755102,8.58712716,9.89010989,7.3155416
NVFY,16.32966311,2.83204078,2.50536118,4.37740987
QNST,12.13823037,1.14619055,1.01738648,1.45743253
LAUR,17.76589119,10.07855937,2.9997418,0.50974729
MYFW,,13.23470457,13.18038977,10.35731375
VERY,,-16.87221689,-16.87221689,-16.32061375
ETTX,,-670.51428571,-616.74285714,-626.42857143
ZGNX,,-4736.40350877,-11499.53399123,-11499.53399123
BWB,,36.6659232,35.61763503,29.18385934
CBRE,19.94574307,5.80622632,5.6974128,5.36683735
JG,27.24673545,-13.50160303,-9.77131217,-9.79166911
FIZZ,37.89129448,17.14568242,16.02799036,12.26035578
LMPX,-2.23592484,-29.77734502,-37.11208836,-37.11208836
GNSS,50.50036789,7.14806366,7.92809085,6.63016078
REPL,,,,
STRS,18.30736431,-5.94193829,-3.08340139,-3.57449697
JCTCF,10.2861304,5.17473059,5.5086906,4.01546755
ACIU,,43.98195584,45.19262221,45.19262221
OOMA,60.46651231,-10.96752489,-12.48804364,-12.4022877
KNDI,18.77575071,0.42140153,36.29364292,-3.16536301
AVTR,31.7980895,11.11368641,0.67215205,0.62579673
INSP,83.37233394,-42.5313833,-40.46678854,-40.51553931
LQDA,57.23510057,-580.06506345,-589.47902162,-589.47902162
IQ,-4.6220376,-31.86261302,-34.62588235,-35.50188119
APPN,63.96529235,-18.93797614,-18.65252651,-18.96255128
TH,40.96345018,17.14969978,4.3108603,1.94209831
EZPW,54.42656584,5.44164952,1.39806012,0.87192861
FOE,27.21180731,8.58305786,3.49567671,2.51666326
TANH,28.6340431,10.57189183,9.4484524,8.06839878
SFM,31.48854732,3.98627396,3.48134356,2.65542777
BKI,25.05946313,25.05946313,19.08766565,10.31260618
CNNB,,5.58014,22.09793585,21.19751985
SBH,46.45409584,11.40346704,9.04440099,6.70028129
HUSA,14.42427021,-87.43466756,-80.17935949,-80.17935949
JNCE,,35.71805345,38.4582612,38.42715321
VCRA,60.24786566,-7.82433338,-9.95008338,-9.96116365
TDY,39.36166851,15.61700111,14.96918945,12.71290883
PRFT,33.72358879,9.99580922,8.47722567,6.5646733
VRNT,62.50014483,9.18101341,5.31660411,3.94860122
IMMP,,-291.7101944,-212.02581628,-211.96122832
HELE,41.38831815,13.76178095,12.90815863,11.70985084
CLNE,24.65585436,3.51371113,4.06382599,5.87854293
PVBC,,26.27181081,26.27181081,19.42352962
NAII,10.70463829,1.55158782,2.2054948,1.95430887
GOL,30.52420698,15.40074044,2.67699394,-0.96157679
ATHX,,-807.52707261,-791.44328067,-791.44328067
DNLI,,-792.35324987,-742.05337731,-740.73768648
NAKD,28.7519427,-26.64787034,-53.42417645,-53.32013638
AEGN,20.47663178,4.95792608,-1.06134183,-1.72101472
RAPT,,,,
ANSS,88.03067765,33.97603523,34.47363005,29.77092036
MYL,36.40141898,8.54780371,1.34246861,0.14607171
AERI,90.13850733,-268.27495421,-285.70140797,-285.57263049
PETQ,15.13649671,1.59042951,-2.48072046,-1.61270088
IAG,3.00334051,-1.47477573,-31.07803004,-33.90703762
VC,11.13752122,3.63327674,3.59932088,2.41086587
NTRP,,,,
CVEO,7.0083688,-4.28637772,-13.09342154,-11.21096379
RST,77.47370034,-7.08147694,-6.91782246,-7.09132905
CPRI,55.5824434,12.4449822,6.09009767,6.09185123
SOHU,45.71531007,-1.2535449,-0.51008806,-7.86035637
ARMP,,,,
CIFS,97.07273862,-625.77726685,-700.95430147,-705.24723807
HEXO,-89.11986945,-299.75877115,-242.23455958,-207.19961687
CFMS,47.44604735,-32.44262486,-36.72138346,-36.77950122
WAT,57.80143406,30.05494067,28.18250342,24.60728764
KRMD,62.6594935,12.45152697,3.00664592,2.43646865
ASNA,50.28563786,-0.66489616,-14.81304572,-14.60860926
TWLO,50.5992236,-31.22697158,-31.92826946,-27.06669558
AMRN,77.46026787,-5.65887034,-5.24298927,-5.28153196
CHAP,26.71729886,14.81224481,-198.41672132,-198.41672132
COUP,63.76671397,-18.63522179,-26.11291726,-23.30704944
SLGG,-4.24354244,-1916.05166052,-2830.16605166,-2830.16605166
NSIT,14.12316862,3.32886658,2.73846588,2.06186887
ADPT,66.36456607,-92.14773542,-80.6455784,-81.77874952
CCK,16.04048722,10.62789501,6.74215131,4.37467833
CEMI,35.02119253,-36.58052836,-41.13105803,-39.67942288
OIBR.C,25.84030114,-7.13898952,-63.32364312,-48.34959849
SIEB,88.15677888,20.52652926,20.16149847,31.1677298
VUZI,-102.6848997,-398.25850826,-396.91119379,-396.91119379
SMCI,15.71660221,3.17208611,3.04257637,2.58245423
SORL,26.46954128,3.90327516,5.49555743,4.32782258
GMO,,,,
TNET,16.54564315,6.95020747,7.00207469,5.49792531
CRK,39.56801775,35.76361832,16.22138472,12.57647761
ARA,20.49525727,9.38734769,1.00994259,-2.64904769
ADRO,,-493.03511415,-491.27361224,-477.29748522
ENSV,6.33802817,-7.96262725,-12.29024311,-12.36461674
FUV,-1494.60825434,-27671.85429075,-30620.24788189,-30620.24788189
CLXT,-35.84647019,-543.02947224,-543.0020562,-543.0020562
MTD,56.22183748,24.20977095,22.6478095,18.64984098
EDTX,,,,
MBIO,,,,
FORK,25.25743984,11.32566901,13.53127441,11.97597863
CDE,-7.52061758,-13.26457292,-50.34345054,-48.7785535
NEBUU,,,,
SBPH,,,,
SQBG,39.01208339,39.01208339,-184.15703979,-137.13451069
AVDL,78.14251527,-28.4884726,-65.23847015,-56.06649354
PTLA,70.44067215,-229.77366255,-251.09396433,-249.19667353
NESR,20.60405386,10.90759966,7.96418509,5.94773575
AVCO,-10.45411663,-1133.17701738,-1128.33271005,-1081.86749053
CNFR,,-6.47031372,-9.63235675,-8.11200415
RRTS,12.37927941,-7.0655168,-18.64841639,-18.45034965
QTWO,46.48730205,-15.94343929,-26.42416097,-22.46611556
FBIO,65.99961779,-302.54443201,-277.53965437,-109.09388736
SAND,36.35518903,21.34864456,25.69573387,18.30557798
ASIX,11.576446,5.76671833,4.11193833,3.18692948
DHIL,96.73047075,35.08555186,57.41493147,40.22636722
DSPG,49.59995919,-4.91187199,-2.3381769,-1.01179291
CASA,57.18253181,-2.50658883,-8.64907756,-17.07640207
EGRX,68.91297245,11.13623834,11.22965716,7.30657709
SWI,65.11986274,14.92281708,2.94941154,1.97624729
NTRA,41.96038739,-42.66062025,-40.62739806,-41.28860046
BSBK,,,,
AMBO,33.92618945,-12.37006837,-7.50438135,-9.62041636
SINT,21.2406015,-1234.58646617,-913.53383459,-913.53383459
AMCIU,,,,
FREQ,,,,
MYT,41.1018531,-506.95296829,-232.16289129,-232.16289129
CSOD,74.11811844,2.06982202,-0.23659073,-0.70318097
MNCL,,,,
MEDS,63.51183961,2.45516919,0.32388137,0.32388137
YRCW,0.2196584,0.2196584,-2.22327147,-2.13499754
PAR,19.85611434,-7.05488378,-10.25732781,-8.31642027
PSNL,33.86139525,-34.37974451,-38.45446041,-38.46826261
USM,36.10144207,3.15763302,4.59970164,3.13276977
GPOR,15.84910271,11.23616444,-176.6733647,-176.00857207
OBLN,11.70374886,-674.51996343,-721.60926547,-721.60926547
PVG,29.77065258,26.26101734,17.18514984,8.55674645
VLRS,15.43291949,7.24210459,8.23026217,5.63003267
PPHI,,,,
YELP,87.77640175,3.50140111,4.90704934,4.03088561
JELD,20.11375974,5.13384856,2.81495211,1.48625574
BEAM,,,,
PED,-83.57326723,-136.02822004,-143.74106207,-143.74106207
NAK,,,,
CTLT,33.6789653,11.28494486,6.378925,4.53229766
BRP,,,,
DISCB,53.57944849,28.2762957,20.60540735,18.40474266
SSI,23.069182,-3.01317076,-5.64045845,-5.67877816
IDXX,56.29301161,22.5275748,21.69663319,17.77051719
PLUS,22.62877352,4.88180392,6.44270494,4.6442456
VERT.U,,,,
TNXP,,,,
ADNT,5.39744848,1.42296369,-0.65628067,-3.93155054
ZBRA,44.00180059,15.34998875,13.4593743,12.24397929
CLDT,29.60883986,8.65589908,5.75029467,5.60623273
PRVL,,,,
SWIR,27.88964538,-3.95603955,-8.36412046,-9.89781224
CMCM,65.39671616,-16.11258787,-10.42180901,-8.44963959
SYRS,,-3922.30070636,-3806.15539859,-3806.15539859
TWIN,24.15954268,-0.55416405,-3.03320146,-3.39792998
SGEN,94.54491209,-24.05823851,-17.30639797,-17.30639797
RYTM,,,,
VSLR,22.66443038,-55.52528875,-79.84993007,-29.95974091
FLT,72.5901977,46.61524557,40.69010377,33.79102916
SITM,,,,
BBCP,44.99788969,9.94895054,-3.58853598,-3.02411116
TDW,10.81553797,-9.84955298,-23.32648238,-29.13225773
GCO,48.38794101,4.38976344,3.75204932,2.81088506
FTSI,13.86814319,-5.0862735,-9.20679887,-9.38707185
VRS,8.14238953,3.88707038,-0.85924714,3.92798691
EKSO,49.48623985,-119.55881296,-87.17395991,-87.17395991
CELH,40.52972574,-0.75644594,13.26908492,13.26908492
PSTG,68.97446819,-11.60875967,-11.84503237,-12.22965244
APT,35.08335833,6.47794968,7.11438735,6.42866327
LSXMK,50.56723852,23.42280022,14.60985058,6.83453237
LINX,67.17599077,10.92831321,8.1514748,6.31464382
HHT,,,,
AN,15.66623078,3.66943667,2.87124397,2.1128906
CRMT,47.26234631,11.01178831,9.89123785,7.8049997
ESGR,,45.9678916,43.73976033,46.80008581
URI,34.89466367,23.21676826,16.19078173,12.55480697
GDOT,56.59451829,11.12895151,10.92202292,9.01113572
SATS,31.062421,6.4749048,-2.318539,-2.84141891
CIR,29.79085842,4.54313655,-2.37110814,-4.67307775
SCPE,,,,
VOLT,15.21613863,-1.08672588,-2.27569637,-2.3693079
INPX,-3.04665186,-478.57822913,-548.46080609,-539.36845446
GNUS,17.60952607,-110.68113234,-238.44255463,-238.44255463
TTWO,49.34788431,12.66375257,13.89157421,11.80727312
QUOT,39.56208731,-5.15728173,-8.34487344,-8.49619406
RCUS,,-591.39333333,-564.73333333,-564.73333333
MITK,83.5581181,10.53229033,1.30262773,3.40211747
CLRO,43.27805631,-35.46471269,-34.55071346,-34.55071346
VIE,,,,
MRUS,,-96.11978464,-89.30187977,-90.20885788
CCM,-0.55367181,-183.28516624,-126.39313228,-133.27392077
BERY,15.97407941,8.81505863,4.58753343,3.73379963
IGC,1.12802149,-121.1996419,-102.72157565,-102.75738585
SUM,21.54256707,9.71045929,3.52021025,2.65806835
AGRX,,,,
ESTE,42.14010101,27.40011084,1.69662557,0.37592413
MMSI,43.21661512,3.94880692,0.22056272,0.54823867
ABG,15.70947117,4.64197051,3.38266092,2.55745253
VEC,9.39722647,3.73307045,3.26512575,2.51084518
SELB,,-785.60730867,-828.96510409,-828.96510409
ALTM,28.32147749,10.99279813,-938.15814666,-272.22050398
FAT,,16.15308598,-14.68870721,-12.37085617
AMWD,17.85009059,8.65890681,6.77730648,5.05699307
CLUB,6.11684806,0.26780358,-4.08539721,-3.9759191
SXTC,,,,
TK,24.27205828,20.03556936,-5.73234757,-16.15534625
KIQ,45.4027054,16.99912215,16.69491847,16.20248095
RYB,14.03514075,-1.87126929,0.10167058,-1.19606802
FPH,28.8588784,-27.32183534,13.40329754,4.51133529
KOP,15.99729242,7.67148014,3.88650722,3.76240975
GTX,26.16995074,14.28571429,10.65270936,9.63669951
LEU,15.68907964,-10.63423939,-7.72532189,-7.8683834
FSLR,17.89011597,8.02780157,-3.92194824,-3.75231024
MICR,16.401041,-9.80055488,-12.23485412,-12.23498556
MX,23.25750066,4.81259333,-2.14309914,-2.73875999
RUHN,36.3537221,-9.17328189,-7.00279027,-7.37553278
RLGT,18.06162579,2.43394338,2.15085235,1.62512943
AUG,,,,
DFIN,32.31965245,8.84874814,5.95632788,4.29861667
VFF,-0.6136259,-13.51367295,7.96598849,8.55026534
VNET,25.7703536,6.04396957,-2.28517085,-7.64925776
HEBT,22.51736404,14.91404033,-26.83681349,-20.82442057
DXLG,37.89527422,-0.21622739,-1.62244377,-1.64459389
SNCR,26.33401242,-34.66667099,-32.80755565,-33.87411781
PLYA,25.02292067,5.24148082,-3.39320227,-0.68518248
SFUN,91.36867584,23.30622758,-6.08702727,-13.31980494
UONEK,67.00150368,24.16548226,2.95723104,0.21170488
SINO,16.65914252,-16.69066518,-19.80354211,-20.22784471
PFGC,11.53246549,1.32621825,0.99258942,0.75459504
GRNVU,,,,
ZDGE,64.85536948,-31.92411289,-36.09321935,-36.28059492
GMED,75.32570718,22.50588259,24.18560471,19.76270997
ADXN,,-443.7755255,-450.39256185,-450.39256185
TRXC,-263.75571445,-1075.36045012,-1844.13316141,-1807.5137733
GSV,,,,
CODA,66.09345749,24.50195838,24.36548874,20.52764103
FCX,8.03845082,4.42323767,2.13151296,-1.74839788
AVNW,34.4048575,0.82017546,0.1683292,2.81736711
MNPR,,,,
FRPT,42.59393074,-0.10287151,-0.50377192,-0.56240277
CNST,,,,
ON,33.67947951,11.46088186,5.0127766,3.83660451
BH.A,15.79410859,2.06357892,8.24429832,6.78490158
NE,9.00027424,3.73062528,-69.63831296,-53.37434639
LIVX,-6.38320293,-96.50412287,-105.72986643,-105.74830738
CREX,39.52465346,-1.13931261,3.57934046,3.28501804
IFMK,17.19939116,-10.31724565,-10.18345695,-10.55520251
RDVT,49.99009443,-37.02040547,-36.5713531,-36.5713531
AIRT,19.96411779,4.29958462,2.97477059,0.6698407
AMK,24.30563531,6.50195245,3.56633552,-0.10049386
OMER,97.64590135,-56.68977237,-75.56549349,-75.56549349
AIKI,,-62311.11111111,-46477.77777778,-46477.77777778
LFVN,83.2790483,6.15452946,5.90589239,5.11774337
BJ,18.39765677,2.78492275,1.84955211,1.42340361
CELC,,,,
IMMU,-1285.08474576,-110114.57627119,-121125.08474576,-121081.3559322
LSCC,55.63298548,15.7649353,11.15213577,10.76311641
CGA,20.354633,-10.83338535,-11.0313733,-12.06469298
CAPR,,-866.42490619,-844.37354424,-844.37354424
PTE,3.20240623,-1585.22646851,-1636.46496815,-1636.46496815
LXU,1.36549155,-7.99490509,-23.10269263,-17.37118909
CANF,,-463.76491819,-527.54206556,-527.72808208
CDZI,,-2718.59410431,-6583.21995465,-6695.69160998
MSBF,,23.09922049,22.60174703,16.07191821
PFSW,25.24309488,0.30167913,-0.34521344,-0.73974308
YTRA,27.83972674,-16.32141874,-17.93437717,-18.22241474
BCLI,,,,
BH,15.79410859,2.06357892,8.24429832,6.78490158
GLUU,64.74265948,1.87125803,2.27088757,2.15639517
OESX,24.24283543,8.68703865,8.25350087,8.21686387
PACD,-83.33906353,-100.00435205,-236.77260997,-242.17610988
TLC,,-390.80048059,-383.92772932,-385.91047609
NETE,11.80058359,-8.44297429,-8.1954472,-8.03727463
SPNE,58.99876165,-21.68176361,-24.46521627,-24.68899882
RADA,36.74377745,-4.52415813,-4.35724744,-2.48316252
VEEV,72.20104322,25.92373205,28.41249872,27.27318014
WRLS,,,,
PQG,22.56829028,11.63335773,7.72453779,5.07549947
LOMA,32.23566715,19.21819894,14.72977228,9.90610934
PRPO,8.8028169,-280.56978233,-522.27912932,-513.34827145
IFRX,,,,
FWP,,,,
CLS,6.03042559,1.68672453,1.69734038,1.19711613
KBLM,,,,
CZZ,31.04074388,20.01501547,12.25083196,6.29416134
CSSE,19.54168838,-33.19959467,-44.49357183,-45.58767589
LJPC,69.28949423,-455.0229895,-505.37000087,-505.37000087
APDN,74.96052185,-166.19417448,-156.58659327,-156.69649373
OXFD,73.83258717,-6.8009768,-5.09700176,-1.81793515
ASGN,26.99355233,8.25199419,6.0348123,4.45475165
BOSC,19.89510073,1.86255811,-0.9357492,-0.59899869
FPAY,29.33164158,0.89403761,0.89403761,0.65031616
CBPO,65.32639112,32.48625958,37.6989694,27.55516551
OFIX,77.83565784,3.06312574,-5.88079269,-6.18799665
BRFS,22.93849834,5.26547504,3.33538736,3.64935433
CCAC.U,,,,
MCHX,40.18015302,-6.55975578,-5.43003053,-3.80846493
AMCX,48.79024129,26.588518,15.88676482,12.43287877
FENC,,,,
NDLS,12.33404915,2.93851141,0.37866746,0.35617665
ARWR,,27.74635915,32.66500506,32.5589163
RMNI,62.36752406,7.59624198,7.21707436,5.86796803
GRTS,,-2243.75715922,-2163.41351661,-2163.41351661
VAL,-16.8079096,-23.89927917,-2.49366842,-10.23767777
SCPL,64.4697295,22.84242164,21.9407471,6.95577501
ATXI,,,,
SCVX.U,,,,
ENG,14.02402296,-2.48201821,,-2.59717252
XELA,15.69124505,2.96817397,-17.40814626,-17.99449085
AAU,,,,
IMV,,-46028.33333333,-46658.33333333,-44285
EPSN,42.6890542,27.78026099,46.74159216,32.58857063
USCR,13.38337729,4.59187124,1.93413133,1.00764185
BHAT,70.59058967,50.73949788,51.20067459,47.70209912
RCEL,77.9088274,-574.70616244,-461.06347356,-458.74334477
AVGR,31.39853247,-212.01401818,-213.01062315,-213.01062315
CBMG,-1577.065486,-15001.23087785,-14704.34484585,-14704.65227112
REV,56.63746074,2.80211605,-6.81930898,-6.82757481
ACH,10.42112054,2.37539149,0.59297136,0.09785036
LLIT,-121.98704393,-1056.01092132,-1754.2947716,-1754.2947716
SDGR,57.42861585,-51.22817018,-32.89630513,-31.32093071
ALTG,,,,
RYAAY,18.28486767,10.9925602,12.91945456,12.05986784
CSU,5.13086812,-2.70203524,-16.38949527,-15.99523715
MNOV,,,,
CCCL,-9.48128261,-172.77165402,-168.29497157,-168.36836267
